Max: 200038996 Min: 2
MaxVal: 200038996.228362 MinVal: 2.000144
--  *  -----|            , 0.018775,  0.052578,  0.101311,  0.165646,  0.309872
- *  -------|--          , 0.018551,  0.033371,  0.058954,  0.132856,  0.355629
-  * ------ |            , 0.002718,  0.035506,  0.087155,  0.131581,  0.298679
     *------|------      , 0.010666,  0.026471,  0.159267,  0.218553,  0.623351
   *   -----|--          , 0.002625,  0.016198,  0.071048,  0.138385,  0.299715
 -  * ----  |            , 0.033275,  0.076760,  0.141703,  0.218073,  0.341680
 -- * ------|-----       , 0.048417,  0.104531,  0.141954,  0.225894,  0.626819
 *----------|            , 0.015592,  0.017079,  0.037376,  0.106996,  0.476591
 *  ------- |            , 0.018341,  0.021586,  0.034725,  0.146811,  0.346084
-  *    ----|--          , 0.010668,  0.022536,  0.057395,  0.138348,  0.243612
  *  -------|--          , 0.013500,  0.019975,  0.081927,  0.147547,  0.439673
  *  -------|-----       , 0.001736,  0.015643,  0.042711,  0.102926,  0.347530
  *  -------|-------     , 0.006052,  0.021058,  0.093099,  0.211667,  0.738606
- *   ------|---         , 0.022390,  0.056913,  0.098747,  0.252460,  0.599532
  *-------- |            , 0.016716,  0.021433,  0.056705,  0.091537,  0.292566
 *   -------|----        , 0.002543,  0.018838,  0.030945,  0.138263,  0.413954

MaxVal: 69.602354 MinVal: 16.436695
     ----   *   -------- , 0.107011,  0.307999,  0.455845,  0.609580,  0.999954
---  * -----|----        , 0.021553,  0.097786,  0.149097,  0.191284,  0.433862
--   *     -|-----       , 0.018647,  0.050005,  0.130930,  0.275138,  0.437636
-- *     ---|------      , 0.018576,  0.066819,  0.122554,  0.291781,  0.622317
-  *------- |            , 0.015588,  0.055064,  0.103038,  0.136091,  0.371251
--- *    ---|----        , 0.018223,  0.066431,  0.098750,  0.183912,  0.346391
--* ----    |            , 0.024279,  0.074224,  0.108469,  0.168899,  0.311827
-- *  ------|            , 0.016125,  0.050141,  0.083347,  0.137237,  0.275354
-   * ------|---         , 0.016125,  0.033278,  0.124945,  0.181724,  0.439041
  * ----    |            , 0.016191,  0.033658,  0.091721,  0.158009,  0.284392
-   *  ---  |            , 0.018432,  0.029010,  0.098461,  0.163724,  0.241807
-  *    ----|            , 0.020743,  0.065948,  0.110250,  0.288130,  0.425234
-  *      --|-           , 0.014552,  0.022285,  0.084966,  0.233589,  0.313622
   *----    |            , 0.013300,  0.033968,  0.113239,  0.170756,  0.299623
 *   -----  |            , 0.017098,  0.023630,  0.048083,  0.180539,  0.346876
* ----------|            , 0.017373,  0.019600,  0.022708,  0.066718,  0.320047
-  *        |------      , 0.015532,  0.036698,  0.078811,  0.267292,  0.389052
- *    -----|---         , 0.019732,  0.026718,  0.073230,  0.196706,  0.403994
 *------    |            , 0.001881,  0.007890,  0.042528,  0.094550,  0.288847
-  *  ----- |            , 0.013163,  0.023313,  0.067835,  0.145027,  0.258812

MaxVal: 69.882334 MinVal: 16.436347
     ----   *   -------- , 0.104978,  0.305841,  0.454986,  0.608410,  0.999951
--  *  ---  |            , 0.017630,  0.061021,  0.110990,  0.183819,  0.254478
  * --------|            , 0.004758,  0.022157,  0.102845,  0.160964,  0.501826
 -    *     |----        , 0.016608,  0.041810,  0.088578,  0.171088,  0.244109
-   *    ---|-------     , 0.018358,  0.052462,  0.110877,  0.247530,  0.556111
  *---      |            , 0.008637,  0.016940,  0.068039,  0.094019,  0.204276
  *  -------|-           , 0.011483,  0.022689,  0.067060,  0.174002,  0.429326
-- * -----  |            , 0.005422,  0.085551,  0.117616,  0.182975,  0.347446
- * ------  |            , 0.016402,  0.039187,  0.087731,  0.137791,  0.302885
   *   -----|--          , 0.004320,  0.013568,  0.065386,  0.140728,  0.272044
--  *  -----|------      , 0.018282,  0.054623,  0.105135,  0.166650,  0.458214
-   *  -----|-----       , 0.004169,  0.042905,  0.117639,  0.198083,  0.486472
       *   -|---         , 0.018579,  0.022445,  0.111601,  0.160737,  0.239669
-  *--------|            , 0.012920,  0.019283,  0.058634,  0.083956,  0.232306
     *  ----|---         , 0.005810,  0.018262,  0.109962,  0.158167,  0.321770
  *-------  |            , 0.016368,  0.021706,  0.068266,  0.082164,  0.290578
-   *  -----|-           , 0.000253,  0.019549,  0.064657,  0.107619,  0.214478
-* -----    |            , 0.005562,  0.029098,  0.041890,  0.076325,  0.209343
  *---------|---------   , 0.003519,  0.007615,  0.047605,  0.087472,  0.494124
 *  ---     |            , 0.016883,  0.020481,  0.050566,  0.137522,  0.249420

MaxVal: 69.794041 MinVal: 16.436523
     ----   *   -------- , 0.104028,  0.304930,  0.453715,  0.606870,  0.999950
 -   *     -|-           , 0.023543,  0.051253,  0.099539,  0.207073,  0.263242
-  *  ------|----        , 0.021346,  0.042412,  0.086421,  0.183449,  0.475462
--   * -----|--------    , 0.020239,  0.063363,  0.134230,  0.190763,  0.574491
   *  ------|-           , 0.015339,  0.030389,  0.115009,  0.231799,  0.511597
-   *  -----|-----       , 0.015247,  0.034472,  0.141505,  0.228030,  0.568710
 -  *  -----|--------    , 0.029148,  0.075968,  0.137678,  0.219900,  0.622552
 --  *    --|-------     , 0.026499,  0.043695,  0.078103,  0.156973,  0.297824
-    * ---- |            , 0.018325,  0.026871,  0.118405,  0.175153,  0.272077
    *   ----|            , 0.065343,  0.083433,  0.128763,  0.259808,  0.370134
-  * ------ |            , 0.015587,  0.029129,  0.076083,  0.114122,  0.250781
-  *------- |            , 0.015537,  0.046318,  0.089464,  0.145005,  0.334994
  *     ----|------      , 0.005440,  0.013287,  0.033668,  0.116787,  0.281508
  *   ------|---------   , 0.006854,  0.018339,  0.054036,  0.129627,  0.427915
  * ------- |            , 0.009909,  0.017504,  0.067246,  0.157854,  0.385964
- * ----    |            , 0.008592,  0.023117,  0.046750,  0.106528,  0.192929
  *  -------|--          , 0.017421,  0.020296,  0.067157,  0.133518,  0.415185
 * ---      |            , 0.005366,  0.023171,  0.069677,  0.130633,  0.226927
-*    ------|---         , 0.010333,  0.019418,  0.025105,  0.120621,  0.294338
- *---      |            , 0.009663,  0.028777,  0.081896,  0.103020,  0.190016

MaxVal: 69.471364 MinVal: 16.436567
     ----   *   -------- , 0.102734,  0.303505,  0.452788,  0.605947,  0.999948
 -   * -----|            , 0.031842,  0.070321,  0.127671,  0.189386,  0.305681
   *  ------|-------     , 0.004472,  0.021547,  0.080370,  0.159804,  0.528360
-  *  ------|--          , 0.006891,  0.027473,  0.065703,  0.121769,  0.276849
  *  -------|            , 0.013339,  0.028648,  0.081136,  0.166428,  0.397390
- *-------  |            , 0.011847,  0.031635,  0.074125,  0.094580,  0.260496
- * ------  |            , 0.007092,  0.029248,  0.067363,  0.104026,  0.252059
-- *   -----|-           , 0.013090,  0.090063,  0.143434,  0.289152,  0.571125
-  *--------|---         , 0.001753,  0.036938,  0.087790,  0.124413,  0.410003
--   *   ---|--          , 0.020236,  0.052003,  0.126091,  0.216670,  0.363477
  *---------|            , 0.015956,  0.021009,  0.073436,  0.119741,  0.485458
 *--------  |            , 0.009057,  0.021883,  0.046715,  0.091288,  0.363594
 -   *     -|----        , 0.015097,  0.032823,  0.057012,  0.131796,  0.198081
- *  ----   |            , 0.003377,  0.044137,  0.067302,  0.164818,  0.290749
-  *   -----|            , 0.019605,  0.027141,  0.074416,  0.147376,  0.261993
      *     | ------     , 0.019605,  0.025688,  0.177944,  0.388135,  0.563579
 *-----     |            , 0.011026,  0.024717,  0.036541,  0.061091,  0.215852
* -------   |            , 0.010658,  0.011548,  0.019483,  0.050177,  0.210384
-  * ------ |            , 0.006971,  0.020921,  0.069886,  0.117952,  0.231902
   *     ---|-----       , 0.002135,  0.018083,  0.072561,  0.188687,  0.368074

MaxVal: 69.740451 MinVal: 16.436841
     ----   *   -------- , 0.100712,  0.301999,  0.452052,  0.605456,  0.999948
--  *   ----|----        , 0.019643,  0.077612,  0.129870,  0.261275,  0.568437
--   * -----|            , 0.018147,  0.048811,  0.136467,  0.183839,  0.329402
---   *  ---|-----       , 0.018222,  0.086559,  0.150945,  0.234702,  0.437723
 - *   -----|---         , 0.036225,  0.083992,  0.129432,  0.255033,  0.601047
-   * ------|            , 0.006104,  0.041676,  0.112158,  0.162534,  0.338877
--   *    --|---------   , 0.010388,  0.054717,  0.135388,  0.246477,  0.543725
-  *     ---|---         , 0.009031,  0.041847,  0.094647,  0.236876,  0.438825
-  *  ------|----------- , 0.003799,  0.046705,  0.109919,  0.206599,  0.832733
--  * ------|----        , 0.009094,  0.078493,  0.159703,  0.254008,  0.639155
  * --------|----        , 0.012692,  0.019455,  0.077593,  0.160559,  0.606682
 *   ---    |            , 0.005113,  0.018280,  0.035743,  0.130571,  0.196433
-*  --------|            , 0.016844,  0.026301,  0.041046,  0.094073,  0.298533
  *----     |            , 0.015464,  0.021275,  0.054028,  0.077706,  0.165945
     *   ---|            , 0.018781,  0.025862,  0.081586,  0.150204,  0.198068
 *    ------|            , 0.013802,  0.018086,  0.044908,  0.171163,  0.388295
- *  ----   |            , 0.008200,  0.041022,  0.073947,  0.174028,  0.321430
-  *   -----|------      , 0.008898,  0.026559,  0.104380,  0.188315,  0.503916
   * -------|-           , 0.006867,  0.020591,  0.102460,  0.173982,  0.488602
    * ------|----        , 0.015507,  0.024936,  0.069717,  0.095558,  0.275282

MaxVal: 70.102283 MinVal: 16.436842
    -----   *   -------- , 0.098308,  0.300596,  0.451400,  0.604513,  0.999947
--  *    ---|--          , 0.006107,  0.085091,  0.178838,  0.340649,  0.568099
  *  ----   |            , 0.016641,  0.033626,  0.079109,  0.193187,  0.339878
-   *-------|-------     , 0.021438,  0.056791,  0.131748,  0.174596,  0.632650
--*  -------|            , 0.016869,  0.063516,  0.078773,  0.157203,  0.336568
- *   ------|-------     , 0.017908,  0.031509,  0.061985,  0.183717,  0.551283
  * ----    |            , 0.018479,  0.021719,  0.064858,  0.116291,  0.230202
  *      ---|---         , 0.005683,  0.023090,  0.083698,  0.290194,  0.527680
- *  -------|---         , 0.003485,  0.027554,  0.069120,  0.122810,  0.401899
   *  ------|------      , 0.003418,  0.023496,  0.080363,  0.159515,  0.478302
-  *     ---|---         , 0.014363,  0.028854,  0.072154,  0.180107,  0.305627
--   *   ---|--------    , 0.018079,  0.090313,  0.166582,  0.285445,  0.655072
    *-------|-           , 0.018312,  0.029052,  0.066754,  0.088062,  0.218136
-  *      --|            , 0.003104,  0.022769,  0.049614,  0.145906,  0.193281
-  *  ------|---         , 0.014282,  0.039103,  0.104354,  0.224346,  0.523897
-   *    ---|----------  , 0.006925,  0.046106,  0.107893,  0.225892,  0.561019
*  ---------|--          , 0.005172,  0.005172,  0.022895,  0.084357,  0.414722
 *    ----  |            , 0.016271,  0.019755,  0.065687,  0.228763,  0.406169
-  *------  |            , 0.008956,  0.037942,  0.117575,  0.142409,  0.364849
   *      --|--          , 0.013327,  0.018628,  0.045708,  0.145079,  0.199192

MaxVal: 69.943615 MinVal: 16.436761
    -----   *   -------- , 0.096132,  0.298622,  0.450352,  0.603861,  0.999946
---  *  ----|-----       , 0.022191,  0.101489,  0.147563,  0.216015,  0.460552
-  *  ------|---------   , 0.018067,  0.020868,  0.067091,  0.140418,  0.466494
-   *  -----|--          , 0.008744,  0.043866,  0.102509,  0.180396,  0.376761
- * --------|            , 0.008744,  0.037290,  0.076443,  0.155802,  0.413637
- *   ------|--          , 0.012055,  0.039942,  0.067530,  0.173204,  0.451123
  * ------  |            , 0.013533,  0.029393,  0.078225,  0.149547,  0.349342
-   *   ----|-------     , 0.011498,  0.020473,  0.050894,  0.105761,  0.257391
-  * -------|-           , 0.014154,  0.066906,  0.106821,  0.178237,  0.475558
 -  *   ----|------      , 0.027361,  0.052277,  0.074447,  0.148259,  0.356463
  *  ----   |            , 0.010837,  0.018149,  0.047333,  0.115835,  0.219008
-    * -----|-           , 0.005706,  0.017585,  0.097477,  0.128968,  0.255753
   *  ------|-           , 0.011364,  0.021137,  0.071348,  0.157392,  0.318163
-   * ------|--          , 0.006361,  0.023966,  0.081265,  0.131522,  0.316043
-  *  ----- |            , 0.019338,  0.023260,  0.070036,  0.137742,  0.244361
-  *   -----|-           , 0.017486,  0.027246,  0.083740,  0.170912,  0.342456
  *   ------|-           , 0.001813,  0.015785,  0.088452,  0.208556,  0.464824
- *-------- |            , 0.017982,  0.031068,  0.069815,  0.100228,  0.306436
- * --------|-           , 0.001227,  0.031306,  0.050407,  0.092859,  0.313854
- * --------|----        , 0.009636,  0.030903,  0.084443,  0.144291,  0.503389

MaxVal: 69.810926 MinVal: 16.436377
    -----   *   -------- , 0.095452,  0.297241,  0.449812,  0.603140,  0.999944
- * ------- |            , 0.019966,  0.045655,  0.102032,  0.166023,  0.417634
-  *   -----|-----       , 0.023273,  0.052916,  0.116285,  0.226109,  0.566964
 --  *    --|--          , 0.024295,  0.093928,  0.142591,  0.249660,  0.375345
-  *  ------|---         , 0.021719,  0.056511,  0.144046,  0.247831,  0.607424
-   *   ----|---         , 0.019108,  0.035146,  0.124265,  0.239012,  0.484164
-  *  ------|            , 0.015466,  0.036253,  0.103492,  0.196985,  0.386325
--  *  ---- |            , 0.018090,  0.081782,  0.153981,  0.222113,  0.375839
- * --------|---         , 0.022100,  0.049080,  0.077473,  0.158636,  0.550627
  *  -------|-           , 0.001611,  0.019774,  0.087357,  0.181660,  0.482448
 --    *   -|---         , 0.026831,  0.052949,  0.109213,  0.162029,  0.235890
 * -----    |            , 0.015249,  0.027322,  0.061299,  0.106303,  0.286710
-  *      --|            , 0.016122,  0.021704,  0.080887,  0.217684,  0.256294
- *    -----|            , 0.005869,  0.021441,  0.043117,  0.121452,  0.196170
 - *    ----|--          , 0.030336,  0.073349,  0.082998,  0.202586,  0.387334
-  * ------ |            , 0.009892,  0.030703,  0.080895,  0.132436,  0.261884
    *      -|---         , 0.015267,  0.019148,  0.051931,  0.153206,  0.207364
- *---------|            , 0.022832,  0.045674,  0.058305,  0.094453,  0.366945
- * ------  |            , 0.016281,  0.050659,  0.074954,  0.134417,  0.360771
- *     ----|            , 0.009814,  0.016208,  0.040152,  0.119237,  0.189337

MaxVal: 69.407500 MinVal: 16.436649
    -----   *   -------- , 0.093691,  0.295672,  0.449106,  0.602621,  0.999941
-- *  ------|            , 0.024926,  0.070293,  0.106762,  0.180409,  0.370195
- * --------|            , 0.017276,  0.067183,  0.107485,  0.165557,  0.481706
--    *     |  -------   , 0.020906,  0.069239,  0.153063,  0.353673,  0.522404
 --  *      |----        , 0.056882,  0.119475,  0.180977,  0.419497,  0.624292
-  *   -----|            , 0.006228,  0.029521,  0.069043,  0.140215,  0.243951
    * ------|--          , 0.021028,  0.030984,  0.085201,  0.131523,  0.308980
--    *   --|            , 0.007958,  0.069674,  0.182731,  0.315071,  0.385075
- *  -------|---         , 0.015612,  0.034504,  0.072461,  0.134823,  0.406498
-  *  ------|-           , 0.004311,  0.020265,  0.066583,  0.127918,  0.295165
 * ----     |            , 0.002107,  0.016713,  0.020415,  0.058410,  0.145791
-    *  ----|            , 0.019270,  0.053316,  0.186882,  0.283121,  0.397686
 * -------  |            , 0.008193,  0.009611,  0.023835,  0.067080,  0.220260
*  ---------|            , 0.015330,  0.015903,  0.036759,  0.121063,  0.469424
  *  ----   |            , 0.012692,  0.015966,  0.046051,  0.088018,  0.155379
  * ------  |            , 0.004592,  0.022386,  0.094463,  0.182778,  0.392601
  *-----    |            , 0.011680,  0.020831,  0.051158,  0.074322,  0.220569
  *  -------|--          , 0.015294,  0.023916,  0.057450,  0.159468,  0.421889
-   * ----- |            , 0.009174,  0.025618,  0.114788,  0.170508,  0.304171
 *--------  |            , 0.003264,  0.015948,  0.033187,  0.070707,  0.254861

MaxVal: 69.993843 MinVal: 16.436808
    -----   *   -------- , 0.091748,  0.294457,  0.447959,  0.601828,  0.999939
--  *  ---  |            , 0.016414,  0.063317,  0.099960,  0.183887,  0.269997
 - *  ------|-------     , 0.031878,  0.073153,  0.102792,  0.179735,  0.543033
-  *  ----  |            , 0.016797,  0.051801,  0.136552,  0.239585,  0.387342
 *  --------|            , 0.018311,  0.030020,  0.052876,  0.163559,  0.413424
- *   ------|            , 0.018032,  0.063380,  0.089799,  0.217351,  0.472514
--- *       |----------  , 0.017724,  0.068835,  0.107291,  0.292593,  0.498901
- *   ------|            , 0.017268,  0.028020,  0.054788,  0.125303,  0.251110
-   *-------|-           , 0.005018,  0.026141,  0.104295,  0.128070,  0.320854
   * -------|-           , 0.002382,  0.014848,  0.070937,  0.115085,  0.327013
*  ---------|-           , 0.002382,  0.019517,  0.036643,  0.142643,  0.516437
 *  --------|------------, 0.010105,  0.022971,  0.052742,  0.148074,  0.924546
-  * -------|            , 0.010105,  0.035664,  0.100355,  0.159155,  0.326427
-  * -------|            , 0.018601,  0.032834,  0.099553,  0.175611,  0.407049
-  * -------|------      , 0.008562,  0.034733,  0.084929,  0.127948,  0.417883
  *   ------|            , 0.015485,  0.018213,  0.030197,  0.085687,  0.160312
  * ---     |            , 0.008867,  0.018251,  0.080376,  0.157955,  0.240463
-  *--------|----        , 0.016038,  0.055749,  0.106227,  0.148317,  0.556848
  *    -----|---         , 0.015814,  0.017989,  0.037361,  0.108860,  0.245906
 * -----    |            , 0.008914,  0.012755,  0.056809,  0.109796,  0.253719

MaxVal: 69.802370 MinVal: 16.436950
    -----   *   -------- , 0.091391,  0.294081,  0.447644,  0.600582,  0.999937
-  * ----   |            , 0.006149,  0.068178,  0.112064,  0.193066,  0.316251
  *    -----|            , 0.007543,  0.023076,  0.089452,  0.271119,  0.466904
-- *     ---|---         , 0.016494,  0.090779,  0.118364,  0.328915,  0.564096
-  *   -----|-----       , 0.018999,  0.029676,  0.080202,  0.184595,  0.479561
  *  -------|            , 0.016672,  0.023577,  0.063281,  0.132038,  0.302343
-  *--------|            , 0.015951,  0.034045,  0.113085,  0.147708,  0.363697
-  * -------|-           , 0.011623,  0.029582,  0.071242,  0.121015,  0.287764
-    *   ---|---         , 0.012278,  0.024599,  0.127135,  0.221899,  0.409361
-     * ----|            , 0.015948,  0.020653,  0.101472,  0.136457,  0.227023
-  *   ---  |            , 0.012480,  0.036070,  0.078025,  0.164569,  0.245008
--- *    ---|--          , 0.009854,  0.068508,  0.101612,  0.199764,  0.343414
  *  -------|-------     , 0.011083,  0.023044,  0.052352,  0.127863,  0.516152
 * -------- |            , 0.005929,  0.022320,  0.035801,  0.100111,  0.337380
-   *-------|-----       , 0.007150,  0.021297,  0.097900,  0.118514,  0.381674
 *  --------|            , 0.018440,  0.021679,  0.072621,  0.166154,  0.485590
-  *    ----|-----       , 0.012520,  0.044901,  0.107298,  0.280284,  0.568078
   * -------|------      , 0.012108,  0.021952,  0.069557,  0.116086,  0.425156
   *  ------|--          , 0.006352,  0.026920,  0.113682,  0.228148,  0.547997
  *    -----|-------     , 0.007613,  0.015970,  0.053285,  0.154977,  0.449495

MaxVal: 69.969039 MinVal: 16.436725
    -----   *   -------- , 0.088693,  0.292594,  0.446503,  0.599371,  0.999936
--   * -----|            , 0.017272,  0.081535,  0.172687,  0.236340,  0.432484
-  *   -----|-----       , 0.018230,  0.063418,  0.101722,  0.227205,  0.595586
-  *  ------|-           , 0.015530,  0.029775,  0.049196,  0.105217,  0.223940
 -    * ----|---         , 0.020235,  0.042189,  0.112434,  0.164206,  0.304613
-   *    ---|---         , 0.009597,  0.022461,  0.087497,  0.175277,  0.309438
- *       --|----        , 0.018910,  0.026496,  0.058431,  0.228036,  0.388511
--  *     --|-------     , 0.020900,  0.054431,  0.116965,  0.237972,  0.484141
 *   -------|            , 0.011460,  0.027414,  0.063704,  0.173029,  0.450194
  * ------  |            , 0.015653,  0.034839,  0.077447,  0.166524,  0.375298
-  * -------|            , 0.018533,  0.030255,  0.074903,  0.115169,  0.292837
  *  ------ |            , 0.016175,  0.021880,  0.068005,  0.131221,  0.279604
-  *   -----|            , 0.017499,  0.036988,  0.115626,  0.229736,  0.402939
- *-------- |            , 0.001058,  0.031925,  0.048405,  0.086214,  0.251808
   * -------|            , 0.018573,  0.029059,  0.070699,  0.105747,  0.246466
-   *     --|-----       , 0.001176,  0.025819,  0.072916,  0.153382,  0.272523
- * ------- |            , 0.016646,  0.039458,  0.093566,  0.162322,  0.422453
- *   ------|-           , 0.021696,  0.064098,  0.089980,  0.240071,  0.544146
- *  -------|            , 0.003622,  0.037980,  0.055857,  0.152487,  0.371225
  *  ----   |            , 0.007285,  0.019103,  0.050600,  0.125835,  0.229108

MaxVal: 69.516733 MinVal: 16.436369
    -----   *   -------- , 0.088295,  0.291317,  0.446057,  0.598863,  0.999935
   *   -----|            , 0.012359,  0.026913,  0.106831,  0.231304,  0.393421
--   *  ----|----        , 0.016832,  0.070997,  0.182679,  0.278604,  0.565044
  *  ------ |            , 0.008798,  0.022146,  0.073065,  0.182042,  0.409292
-  *  ------|-           , 0.005921,  0.040598,  0.088971,  0.180176,  0.402197
--   *  ----|---         , 0.017557,  0.050056,  0.108352,  0.164116,  0.326390
   * -------|----        , 0.015488,  0.029564,  0.096419,  0.170918,  0.506029
-- *     ---|---         , 0.011364,  0.034928,  0.065121,  0.151114,  0.270426
--  *       |--------    , 0.011674,  0.037080,  0.073886,  0.207898,  0.346030
  *-----    |            , 0.016158,  0.026857,  0.080459,  0.111387,  0.288116
-  *  ------|--          , 0.017585,  0.023903,  0.071115,  0.112075,  0.285129
  * ------  |            , 0.015095,  0.017516,  0.059830,  0.117422,  0.262395
- * ----    |            , 0.019892,  0.028150,  0.064099,  0.117472,  0.222819
   *   --   |            , 0.012985,  0.018296,  0.081333,  0.162796,  0.226692
-  *   -----|            , 0.017232,  0.041813,  0.099608,  0.240872,  0.415157
-    *  ----|----        , 0.007650,  0.024847,  0.086831,  0.137445,  0.293100
  *   ------|            , 0.004585,  0.018457,  0.085306,  0.177756,  0.364663
    * ------|------      , 0.017376,  0.019975,  0.031842,  0.048418,  0.157390
--   * -----|            , 0.016996,  0.050963,  0.108864,  0.147548,  0.272362
 * ---------|            , 0.013556,  0.020772,  0.046682,  0.100368,  0.316141

MaxVal: 69.747691 MinVal: 16.436349
    -----   *   -------- , 0.087327,  0.289930,  0.445310,  0.597983,  0.999934
-  *  ------|----        , 0.019099,  0.023120,  0.076380,  0.142910,  0.397723
-   *-------|            , 0.009646,  0.064786,  0.155883,  0.202817,  0.435682
  *  -----  |            , 0.006600,  0.019143,  0.076842,  0.141829,  0.273273
   *   -----|-------     , 0.021072,  0.031801,  0.070701,  0.150880,  0.401139
--  *    ---|--------    , 0.018698,  0.059311,  0.111493,  0.233283,  0.526188
--  * ----  |            , 0.022510,  0.091937,  0.143959,  0.213562,  0.332584
-  *  ----  |            , 0.008811,  0.036846,  0.092138,  0.175065,  0.268627
 - *   -----|-------     , 0.027066,  0.058662,  0.088499,  0.185398,  0.498993
-*   -------|-           , 0.013923,  0.035717,  0.052348,  0.179456,  0.443959
 -    *  ---|-           , 0.026641,  0.062737,  0.142380,  0.221889,  0.325742
  *  -------|-----       , 0.003946,  0.014036,  0.035732,  0.089498,  0.300696
- *------   |            , 0.018515,  0.025220,  0.061973,  0.095876,  0.223425
*  -----    |            , 0.004481,  0.017498,  0.033110,  0.125507,  0.317779
- *    ---- |            , 0.010144,  0.030494,  0.073150,  0.180633,  0.280063
- * ------  |            , 0.009787,  0.046139,  0.075717,  0.174546,  0.361742
 *  --------|            , 0.019059,  0.021938,  0.071629,  0.174411,  0.502900
 *  ------- |            , 0.010321,  0.022251,  0.053211,  0.152269,  0.403164
   * -----  |            , 0.015975,  0.020232,  0.063902,  0.108266,  0.215294
 * -----    |            , 0.006980,  0.030038,  0.074158,  0.130410,  0.318767

MaxVal: 69.422963 MinVal: 16.436587
    -----   *   -------- , 0.086244,  0.288579,  0.444412,  0.597462,  0.999934
--  *  -----|--          , 0.016757,  0.069206,  0.124636,  0.242347,  0.483941
-  *      --|-----       , 0.026113,  0.069243,  0.131727,  0.380148,  0.636923
-- *  ------|---         , 0.018521,  0.059788,  0.088068,  0.163204,  0.413763
--  *-----  |            , 0.022645,  0.083336,  0.122284,  0.152665,  0.313313
   *   -----|--          , 0.019505,  0.026408,  0.106038,  0.228886,  0.467314
-  *     ---|----        , 0.012123,  0.026875,  0.093922,  0.237965,  0.464235
-   *   ----|-----       , 0.011422,  0.032518,  0.098026,  0.199502,  0.452501
   *    ----|            , 0.008708,  0.020313,  0.064964,  0.173639,  0.273068
 * -----    |            , 0.016285,  0.019536,  0.038227,  0.079255,  0.180732
-   *  -----|            , 0.013304,  0.024374,  0.106881,  0.165471,  0.279447
-*      ----|---         , 0.014420,  0.021089,  0.031466,  0.147157,  0.305091
--   *   ---|-----       , 0.011900,  0.074753,  0.146336,  0.239758,  0.454059
  *  ----   |            , 0.009825,  0.018388,  0.051224,  0.127506,  0.238229
 *  --------|----------- , 0.001013,  0.016538,  0.034046,  0.133191,  0.683601
     *  ----|--          , 0.009441,  0.017905,  0.106621,  0.161360,  0.305580
-  *-----   |            , 0.011239,  0.027479,  0.080505,  0.109995,  0.222897
  *      ---|-----       , 0.018287,  0.024908,  0.033732,  0.140169,  0.269736
  *  ------ |            , 0.017571,  0.019057,  0.057156,  0.142931,  0.323918
 *  -----   |            , 0.003949,  0.019372,  0.039876,  0.157232,  0.324811

MaxVal: 69.713378 MinVal: 16.436529
    -----   *   -------- , 0.084615,  0.286833,  0.442982,  0.596258,  0.999931
-   *    ---|            , 0.013239,  0.024502,  0.074226,  0.156396,  0.231191
-   *  -----|---         , 0.018407,  0.046775,  0.127728,  0.217172,  0.501240
 -  *----   |            , 0.060798,  0.091427,  0.174141,  0.215724,  0.349764
--  * ------|--          , 0.016416,  0.058355,  0.114361,  0.175497,  0.417822
- *   ------|-           , 0.017418,  0.026056,  0.055156,  0.146462,  0.336759
--    *     |-------     , 0.011836,  0.039003,  0.097565,  0.184469,  0.307308
- * ------- |            , 0.015282,  0.036034,  0.092820,  0.142134,  0.358333
- *---------|            , 0.018597,  0.037778,  0.082338,  0.140184,  0.466961
-   *  -----|----        , 0.010459,  0.040556,  0.120036,  0.222518,  0.509078
-  *--------|            , 0.018246,  0.032455,  0.110845,  0.144791,  0.390728
 - * -------|----        , 0.028835,  0.063448,  0.072326,  0.129061,  0.420785
 --   *  ---|---------   , 0.026305,  0.071405,  0.162223,  0.225793,  0.539075
-   *   ----|--          , 0.022804,  0.050426,  0.128863,  0.224798,  0.430048
  *   ------|---         , 0.004797,  0.017026,  0.055557,  0.151105,  0.374256
  * ---     |            , 0.014857,  0.021855,  0.072877,  0.159426,  0.252824
-  *      --|------      , 0.013956,  0.031553,  0.051673,  0.184393,  0.329378
-   *-------|            , 0.015960,  0.034649,  0.095559,  0.133180,  0.292541
- *   ------|---         , 0.023528,  0.045473,  0.100608,  0.211495,  0.565792
--*   ------|            , 0.019825,  0.063057,  0.080081,  0.178929,  0.363135

MaxVal: 69.229792 MinVal: 16.436446
    -----   *   -------- , 0.083842,  0.285694,  0.442285,  0.595906,  0.999930
-  *  ---   |            , 0.016374,  0.062534,  0.130511,  0.233809,  0.365157
---  *   ---|------      , 0.018518,  0.070775,  0.118051,  0.208189,  0.433719
--  *  -----|-----       , 0.005215,  0.066633,  0.106504,  0.190464,  0.487423
--  *    ---|-------     , 0.010112,  0.035228,  0.076207,  0.155133,  0.338840
-     *   --|-----       , 0.017429,  0.070303,  0.233725,  0.373441,  0.647298
     *  ----|--          , 0.015400,  0.018479,  0.069507,  0.120135,  0.211750
-- * -------|-------     , 0.017553,  0.060228,  0.093743,  0.147885,  0.594388
-  *  ------|            , 0.012321,  0.027355,  0.081203,  0.157234,  0.320036
-- *  ------|----        , 0.022207,  0.063641,  0.089221,  0.142385,  0.401754
-  *    --- |            , 0.017826,  0.024296,  0.064432,  0.156569,  0.219098
